id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8659596,2 br. apartment in nieuw-west,2694878,Ricarda,,De Baarsjes - Oud-West,52.367175810630215,4.864843635272198,Entire home/apt,200,1,1,2015-10-18,0.04,1,0
18419273,Great top floor roof terrace apt.,113977564,Willem,,De Baarsjes - Oud-West,52.3635693840648,4.8578813651971195,Entire home/apt,79,2,11,2017-07-08,1.59,112,0
20488828,Cosy canal view apartment in Old West Amsterdam,3884947,Wouter,,De Baarsjes - Oud-West,52.36436898258181,4.857146421382198,Entire home/apt,109,2,2,2017-10-22,1.15,1,42
14618209,Clean apartment in A'dam West,21930443,Maaike,,De Baarsjes - Oud-West,52.36316537159372,4.863191237747601,Entire home/apt,150,2,9,2017-10-15,0.59,1,0
9775019,Beautiful apartment in Oud-West,1665031,Charlotte,,De Baarsjes - Oud-West,52.360839125256746,4.86302838971163,Entire home/apt,125,2,10,2017-09-15,0.43,1,238
8787889,Comfort in Amsterdam Center,46058130,Lise,,De Baarsjes - Oud-West,52.37078519812824,4.8589732002415404,Entire home/apt,121,2,8,2017-08-19,0.42,1,0
20178553,Spacious Apartment near Vondelpark (4-8 people),14130938,Merel,,De Baarsjes - Oud-West,52.358148194711504,4.854422912813078,Entire home/apt,160,3,2,2017-08-27,0.53,1,0
10035535,55m2 apartment in Amsterdam West,6922892,Raymond,,De Baarsjes - Oud-West,52.36448099895206,4.85440442405402,Entire home/apt,84,4,3,2016-05-20,0.13,1,0
9932298,Nice family apartment with garden,51053530,Carmen,,De Baarsjes - Oud-West,52.3624469545804,4.850607360473955,Entire home/apt,180,2,21,2017-10-12,0.94,1,12
21529175,Penthouse in a creative community building.,3523700,Tijn,,De Baarsjes - Oud-West,52.373450504541864,4.858725809307278,Entire home/apt,160,3,1,2017-11-18,1,1,25
6196745,Nice apartment in hotspot Oud-West,32134447,Alexander,,De Baarsjes - Oud-West,52.36378463797076,4.86901003574939,Entire home/apt,99,3,17,2017-11-10,0.55,1,1
6090805,Stylish+comfortable app with garden,31604824,Maaike,,De Baarsjes - Oud-West,52.37298465331994,4.86031738599206,Entire home/apt,83,3,74,2017-11-22,2.71,1,34
14260961,Charming Ensuite Canalview apartment in Oud-West,43404904,Louise,,De Baarsjes - Oud-West,52.35815619551091,4.856397749051477,Entire home/apt,120,3,2,2017-04-16,0.25,1,0
5153074,Parkview apartment with garden.,26642813,Brechtje,,De Baarsjes - Oud-West,52.3621320935168,4.850445045684852,Entire home/apt,100,2,30,2017-08-13,0.88,1,0
20149091,luxury apartment in trendy Amsterdam Oud-West,17302575,Ailene,,De Baarsjes - Oud-West,52.36598960214197,4.871826483214161,Entire home/apt,170,4,0,,,1,0
21980934,Luxurious & stylish apartment with rooftop terrace,37526380,Andres,,De Baarsjes - Oud-West,52.373904487814684,4.860073358153326,Entire home/apt,250,2,0,,,1,63
13091409,Beautiful apartment with your own great garden,72673990,Saskia,,De Baarsjes - Oud-West,52.367032620938,4.851416086791563,Entire home/apt,110,2,5,2016-10-22,0.29,1,0
18194727,Comfy and clean apartment,55453296,Tim,,De Baarsjes - Oud-West,52.36364496066131,4.859847904884547,Entire home/apt,110,2,6,2017-10-08,0.93,1,6
893203,Room in modern apartment with rooftop terrace,1608775,Michaël,,De Baarsjes - Oud-West,52.36703314944603,4.8626498852277384,Private room,60,2,47,2017-11-26,0.86,1,13
16818461,Tidy 2p apartment near Vondelpark & Foodhallen!,111885020,Hella,,De Baarsjes - Oud-West,52.36310555938391,4.863593877149088,Entire home/apt,100,2,12,2017-04-20,1.24,1,1
19978149,Beautiful apartment with garden in vibrant area!,82267710,Esther,,De Baarsjes - Oud-West,52.36159850464504,4.877411253589974,Entire home/apt,120,2,3,2017-08-27,0.80,1,8
15228641,Nice rebuild room in co-living creative house!,96794432,Redro,,De Baarsjes - Oud-West,52.37228533995638,4.852945190366562,Private room,70,2,2,2017-01-03,0.14,1,264
7505266,Bright park view studio next to Rembrandtpark | 2P,17401298,Nienke & Jordy,,De Baarsjes - Oud-West,52.36657123946651,4.850480138271345,Private room,105,2,188,2017-11-20,6.61,1,362
14229674,Smokefree Family Private HOUSEBOAT @ CENTRAL CANAL,84978218,Tooske En Cynthia,,De Baarsjes - Oud-West,52.366130830776356,4.875869404561434,Entire home/apt,290,3,11,2017-10-23,1.47,4,88
4732780,Trendy Vondelpark Garden-Appartment,24437543,Madelon,,De Baarsjes - Oud-West,52.3629435335268,4.8677676918137545,Entire home/apt,164,2,74,2017-09-06,2.07,1,0
17145695,"Stylish, comfortable & lofty feel @Trendy Old West",115121802,Roy,,De Baarsjes - Oud-West,52.36451858903635,4.864131199361579,Entire home/apt,89,3,1,2017-03-01,0.11,1,0
18302263,Luxury 2 story Maison next to Vondelpark,126579447,Ilija,,De Baarsjes - Oud-West,52.36152181743112,4.863650840046373,Entire home/apt,200,7,3,2017-06-30,0.44,4,0
21798728,Trendy and light apartment in the Old West,158858686,Anne,,De Baarsjes - Oud-West,52.3695440065172,4.864741438535731,Entire home/apt,50,7,0,,,1,21
17375806,Great garden apartment in top location!,49099177,Erez,,De Baarsjes - Oud-West,52.36913308415325,4.874330197270985,Entire home/apt,220,2,8,2017-10-22,0.93,2,10
13668248,Modern appartment with garden and canal view,32653845,Dolf,,De Baarsjes - Oud-West,52.36401647817764,4.865991136311109,Entire home/apt,99,3,1,2017-04-17,0.07,1,0
20509678,Luxury apartment,49006332,Maarten,,De Baarsjes - Oud-West,52.372445276206385,4.848072482185882,Entire home/apt,100,2,0,,,1,14
20648687,Sunny house with a garden | Perfect for 4 persons,147655824,Alex,,De Baarsjes - Oud-West,52.35803454787818,4.859859305541795,Entire home/apt,185,2,3,2017-10-26,1.17,1,0
13017542,Spacious and quiet apartment near city center,53966656,Degi,,De Baarsjes - Oud-West,52.369478414891894,4.857340846521865,Entire home/apt,125,2,10,2017-10-28,0.61,2,0
14683574,120m2 Penthouse with Rooftop next to Vondelpark,14874061,Jasper,,De Baarsjes - Oud-West,52.35921360576273,4.854401190970524,Entire home/apt,125,2,15,2016-12-11,1.00,16,0
19635936,Perfect located fully equipped apartment,21471768,Joost,,De Baarsjes - Oud-West,52.36169967506705,4.865028879716691,Entire home/apt,120,3,6,2017-10-17,1.80,1,0
14883807,Stunning Sunny aptm. on a beautiful green square,12058167,Julia,,De Baarsjes - Oud-West,52.35902138856422,4.858481694885949,Entire home/apt,240,2,6,2017-10-22,0.41,1,5
1292131,Modern apartment in Adam oud-west,6804156,Wyneke,,De Baarsjes - Oud-West,52.36835009869633,4.854258550257415,Entire home/apt,95,7,5,2017-08-29,0.09,1,25
16747956,Private apartment-trendy neighbourhood (center),5399295,John,,De Baarsjes - Oud-West,52.369295593819885,4.867051255432698,Entire home/apt,175,2,7,2017-08-06,0.93,1,156
9973581,Lovely family apartment with 2 bdrs,49763572,Emilie,,De Baarsjes - Oud-West,52.359139255196446,4.8526168678046355,Entire home/apt,190,3,0,,,1,0
826295,Classic apartment in Old-West,708138,Elise,,De Baarsjes - Oud-West,52.36753361362407,4.868249481409564,Entire home/apt,155,2,60,2017-10-13,1.00,1,0
20028336,Amsterdam,142235041,Robert,,De Baarsjes - Oud-West,52.359260447171295,4.863081852347986,Entire home/apt,113,2,3,2017-08-27,0.80,1,0
1579945,Spacious apartment with garden,8403686,Wieke,,De Baarsjes - Oud-West,52.37124910757161,4.858895725308949,Entire home/apt,158,2,11,2017-08-15,0.22,1,341
9538986,Penthouse Van Lennep,4524749,Babette & Niels,,De Baarsjes - Oud-West,52.36584104322986,4.874497824459461,Entire home/apt,130,3,9,2017-04-15,0.43,1,0
10290215,Luxury loft apartment with garden,49846186,Marius,,De Baarsjes - Oud-West,52.363960003003974,4.867175074919513,Entire home/apt,179,2,0,,,1,0
367491,Lovely design apt. heart Amsterdam,1855417,Maarten,,De Baarsjes - Oud-West,52.36594092995622,4.878068144957082,Entire home/apt,178,3,51,2017-08-30,0.74,1,59
2246914,Quiet apartment near Vondelpark,11475512,Barbara,,De Baarsjes - Oud-West,52.361078274509126,4.858528710492354,Entire home/apt,95,4,0,,,1,229
11083865,House in the center of Amsterdam,57543556,Judith,,De Baarsjes - Oud-West,52.36494939024577,4.8763300786034325,Entire home/apt,215,4,7,2017-09-03,0.44,1,11
19570775,Nice apartment near the city centre of Amsterdam,41703105,Chris,,De Baarsjes - Oud-West,52.36512607823342,4.864339437333456,Entire home/apt,99,4,6,2017-09-24,1.50,1,3
8466435,Central in Amsterdams #1 neighbourhood with bikes!,1845408,Jess,,De Baarsjes - Oud-West,52.36196538610661,4.863313630734455,Private room,75,1,10,2017-10-15,0.59,2,0
10361515,1920 building,35092820,Felicia,,De Baarsjes - Oud-West,52.3721304163426,4.8609747050794745,Entire home/apt,150,3,5,2017-07-27,0.57,1,244
19341308,Cozy Apartment + Garden in front of De Hallen,135503902,Robert And Lauren,,De Baarsjes - Oud-West,52.367996472955156,4.868920960550328,Entire home/apt,120,4,1,2017-06-30,0.19,1,0
15036413,Light apartment with sunny balcony in de Baarsjes,94971529,Annemarth,,De Baarsjes - Oud-West,52.368265792404365,4.851393734980302,Entire home/apt,80,2,7,2017-05-28,0.50,1,0
17111847,Bright room in cozy apartment with roof terrace,2358043,Gerriet,,De Baarsjes - Oud-West,52.37361127221699,4.862335107184317,Private room,55,1,0,,,2,85
20585252,"Modern apartment w/ balcony, 10 min to city center",19091416,Yuri,,De Baarsjes - Oud-West,52.37084428763447,4.8556720713216865,Entire home/apt,119,1,0,,,1,1
12851994,SPACIOUS and  brand NEW apartment with ROOFTOP,70215321,Ewoud,,De Baarsjes - Oud-West,52.369042575100394,4.849857513547267,Entire home/apt,160,3,8,2017-09-24,1.07,1,168
20584942,Cozy City Bedroom,53253888,Gernot,,De Baarsjes - Oud-West,52.37432317400783,4.860083994073704,Private room,65,2,4,2017-10-01,1.17,1,0
21382226,Bright room in a cozy apartment in the city center,20535804,Cristina,,De Baarsjes - Oud-West,52.364305734298526,4.863162519384374,Private room,100,2,1,2017-11-18,1,1,7
12163556,Sunny central Family apartment,17239258,Robert,,De Baarsjes - Oud-West,52.359819544808786,4.862707930118409,Entire home/apt,175,2,36,2017-10-15,1.90,1,94
16751073,Lovely renovated central apartment!,16679663,Johan,,De Baarsjes - Oud-West,52.367132062139,4.869407313151557,Entire home/apt,203,2,15,2017-09-23,1.72,1,153
9673184,Perfect apartment in the city,49982971,Sofie,,De Baarsjes - Oud-West,52.36408543533143,4.877099849379569,Entire home/apt,149,1,17,2017-11-03,0.83,1,360
2464210,SPECIAL PRICE View to a Kill,12600964,Marc,,De Baarsjes - Oud-West,52.36347104631235,4.861075238305403,Entire home/apt,109,2,62,2017-11-13,1.36,1,356
11770324,Light & luxurious home near centre,10567920,Jelle,,De Baarsjes - Oud-West,52.36689890105369,4.853224354096586,Entire home/apt,140,3,20,2017-08-09,0.98,1,18
6166935,Spacious house in quiet street,31993719,Art En Fransje,,De Baarsjes - Oud-West,52.3672926874436,4.863891066682399,Entire home/apt,250,2,0,,,1,306
14499322,Beautiful ensuite double room with a balcony,19530918,Robin,,De Baarsjes - Oud-West,52.361881710646635,4.867950413611579,Private room,85,1,3,2016-09-04,0.19,2,0
1743234,"Amsterdam, trending neighbourhood close to center",5888570,Michel,,De Baarsjes - Oud-West,52.37340895821359,4.857806928838949,Private room,77,7,1,2017-09-13,0.36,2,41
9541976,*Cozy & Quiet Apt. in City Center**,11096718,Marjolein,,De Baarsjes - Oud-West,52.371788593886976,4.862103203520487,Entire home/apt,98,4,8,2017-09-28,0.37,1,0
692906,Appartment with awesome roofterrace,3539652,Jos,,De Baarsjes - Oud-West,52.366933080664836,4.866689091907491,Entire home/apt,70,3,48,2017-10-25,0.76,1,3
10033475,Sunny Apartment - Great Location!,20254424,Lara,,De Baarsjes - Oud-West,52.35833751941468,4.85265902181682,Entire home/apt,75,2,5,2016-05-29,0.22,1,0
13179198,Unieke woning nabij City Center!,13164066,Saskia,,De Baarsjes - Oud-West,52.37004613449121,4.865917061199611,Entire home/apt,119,3,19,2017-05-27,1.12,1,59
16981654,Centrally located light appartement with waterview,82615246,Laura,,De Baarsjes - Oud-West,52.361852882754455,4.8575124497949,Entire home/apt,140,3,9,2017-08-07,0.92,1,167
13246076,Cosy apartment in Amsterdam near the center,74453925,Wilbert,,De Baarsjes - Oud-West,52.37213504483834,4.849419022867504,Entire home/apt,100,6,0,,,1,0
20202770,Green paradise for 4 | Amsterdam West,65859990,Martijn,,De Baarsjes - Oud-West,52.362119588720624,4.865698457295834,Entire home/apt,175,2,3,2017-08-27,0.79,58,0
17538636,Nice apartment for 2 in Amsterdam Centre-West,118963708,Philippine,,De Baarsjes - Oud-West,52.36505399341246,4.852493682018038,Entire home/apt,70,2,15,2017-11-05,1.74,1,34
13639223,Mooi appartement bij het vondelpark,46108255,Bob,,De Baarsjes - Oud-West,52.359503861737615,4.852006745363039,Entire home/apt,89,2,2,2016-08-07,0.12,1,0
7118374,Lovely typical Amsterdam room!,25546083,Fien,,De Baarsjes - Oud-West,52.366324585936766,4.872151445384174,Private room,70,3,2,2015-07-19,0.07,1,0
8396318,Gezellig appartement met balkon in Baarsjes,1633573,Claire,,De Baarsjes - Oud-West,52.37397241296414,4.862559221454089,Entire home/apt,120,2,0,,,1,337
2727439,Charming apartment in Amsterdam,11019949,Garbrich,,De Baarsjes - Oud-West,52.364914103748085,4.876807431630004,Entire home/apt,110,4,8,2014-10-15,0.20,1,14
16719374,Bright and spacious corner apartment with parkview,17212800,Jonathan,,De Baarsjes - Oud-West,52.36803463838262,4.85026596565625,Entire home/apt,120,3,5,2017-04-29,0.63,2,12
3087867,Authentic & large family home,15708867,Sanne-Marieke,,De Baarsjes - Oud-West,52.37256858300808,4.862754354989404,Entire home/apt,150,2,26,2017-08-08,0.62,1,4
2334206,Quiet 65m2 apt close to the centre,1746634,Derek,,De Baarsjes - Oud-West,52.36212926242038,4.851974216048868,Entire home/apt,48,1,5,2015-08-20,0.14,1,0
19693295,"Cozy and friendly room, perfect for a short stay:)",1749225,Mai,,De Baarsjes - Oud-West,52.372701296550375,4.855175677746393,Private room,89,2,3,2017-09-09,0.64,2,86
9444516,Luxurious & perfect located apartment in Amsterdam,13026743,Laurens,,De Baarsjes - Oud-West,52.36821315657512,4.870564991766202,Entire home/apt,200,2,7,2017-11-12,1.60,1,82
5134874,Cozy light Romantic appartment,4688524,Evelien,,De Baarsjes - Oud-West,52.35722344653771,4.856200561861473,Entire home/apt,130,1,12,2017-09-11,0.80,1,334
4922524,apartment 10 min to citycenter,25348254,Wout,,De Baarsjes - Oud-West,52.362513448169324,4.856004633498001,Entire home/apt,200,2,0,,,1,0
19995673,Lovely two storey apartment in center of Amsterdam,29090025,Faye,,De Baarsjes - Oud-West,52.367272881675085,4.873394957003457,Entire home/apt,105,2,7,2017-11-27,1.65,1,8
494433,"Central, cozy apartment + garden!",907405,Yahav,,De Baarsjes - Oud-West,52.368515082759075,4.852309319162253,Entire home/apt,90,2,10,2017-07-30,0.15,2,0
16719576,Spacious apartment near Vondelpark,110815765,Lena,,De Baarsjes - Oud-West,52.362880101008216,4.865041219435868,Entire home/apt,76,1,4,2017-06-03,0.45,1,0
14786257,"Terraced house with garden, close to centre",36264507,Angie,,De Baarsjes - Oud-West,52.36905617171129,4.863972195867171,Entire home/apt,248,2,4,2017-10-29,1.05,1,2
20061882,Nice family house with garden!,113977564,Willem,,De Baarsjes - Oud-West,52.369047834064,4.850962098049163,Entire home/apt,149,2,1,2017-08-31,0.31,112,0
5611174,Beautiful canalhouse for couples near Leidse plein,23291552,Irene,,De Baarsjes - Oud-West,52.36741598609438,4.876161785914026,Entire home/apt,1119,7,3,2016-08-11,0.09,1,0
21731645,Newly renovated apartment at hip & local district,132663055,Claire,,De Baarsjes - Oud-West,52.370235675791534,4.849386110550344,Entire home/apt,130,2,0,,,1,27
20289835,Welcome in my dream attic :),527982,Iekeliene,,De Baarsjes - Oud-West,52.366981216874095,4.874371664880592,Entire home/apt,80,5,0,,,2,0
12223498,Centrally situated apartment in a vibrant quarter,1212283,Sandra,,De Baarsjes - Oud-West,52.357424683169924,4.858367665511559,Entire home/apt,150,4,4,2017-08-06,0.24,1,0
16687949,Cozy private space in the centre of Amsterdam,110484766,Rick,,De Baarsjes - Oud-West,52.3709442207076,4.847652640827738,Private room,63,3,42,2017-12-01,3.83,1,85
265349,"Private, central & luxurious apment",1391689,Fleur,,De Baarsjes - Oud-West,52.360478436352,4.8634504578406945,Entire home/apt,85,2,19,2013-01-08,0.26,1,0
3560561,Quiet and spacious new apartment,8133645,Ron & Max,,De Baarsjes - Oud-West,52.3705195500888,4.857371435337355,Private room,79,1,36,2017-10-29,0.88,1,355
14671538,Amsterdam Classic,43914462,Mai,,De Baarsjes - Oud-West,52.37106618639419,4.869503046014959,Entire home/apt,135,5,7,2017-06-29,0.47,1,27
19896263,Beautiful modern apartment with balcony in West,67710706,Eline,,De Baarsjes - Oud-West,52.364618653748586,4.859753452560954,Entire home/apt,125,2,7,2017-10-23,1.60,1,0
9597782,Light & airy designer apartment by the Vondelpark,16766950,Julian,,De Baarsjes - Oud-West,52.36245277881884,4.8665376498094615,Entire home/apt,123,3,15,2017-09-17,1.19,1,0
19994542,Nice room in a lovely home.,28983251,Dorien,,De Baarsjes - Oud-West,52.36705449152585,4.852151462147716,Private room,80,3,7,2017-11-19,1.96,1,9
18816404,Bright apartment in quiet area,95002688,Quentin,,De Baarsjes - Oud-West,52.36718219254771,4.8498775496103494,Entire home/apt,75,3,1,2017-05-28,0.16,1,0
2170230,Two quiet rooms close to the centre,6130091,Carel En Ange,,De Baarsjes - Oud-West,52.36368024146165,4.876258387188593,Private room,100,4,20,2016-10-04,0.43,3,0
15080816,MAGNIFICENT BRIGHT apt.!,87871054,Wouter,,De Baarsjes - Oud-West,52.36669552781407,4.864008575146073,Entire home/apt,79,2,11,2017-03-31,0.90,40,0
20061546,Homey Holiday Home for 2p!,84453740,Zander,,De Baarsjes - Oud-West,52.359798161563994,4.858360000730228,Entire home/apt,79,2,5,2017-09-14,1.58,74,0
17505588,Brand New Apartment with Garden,5026952,Gökçe &  Axel,,De Baarsjes - Oud-West,52.37071976044915,4.847499130614596,Entire home/apt,83,2,5,2017-10-30,0.79,1,143
793499,Apt 10 min t city - trendy Baarsjes,4180511,Christiaan,,De Baarsjes - Oud-West,52.366299129476765,4.854636757519073,Entire home/apt,105,4,20,2017-09-03,0.35,1,239
6003944,Seas of Light/Vondelpark penthouse,31168044,Eric,,De Baarsjes - Oud-West,52.36364126196728,4.863009676255523,Entire home/apt,120,3,14,2017-11-19,0.44,2,0
14165297,Lovely one bedroom apartment in city center,85697893,Chloe,,De Baarsjes - Oud-West,52.35997004791228,4.865834695495461,Entire home/apt,100,3,0,,,1,0
19242200,Stylish & cosy apartment in Amsterdam West/Center,8899269,Josh,,De Baarsjes - Oud-West,52.37457083045094,4.860304282191634,Entire home/apt,170,2,3,2017-10-29,0.67,1,2
21797618,Stylish 2P apartment with canal view | City Centre,10793449,Maarten,,De Baarsjes - Oud-West,52.365867035156214,4.873973413017057,Entire home/apt,100,2,0,,,1,77
4201135,Classic '30 app with sunny Garden!,21795963,Caroline,,De Baarsjes - Oud-West,52.36168344544832,4.852665206179135,Entire home/apt,115,2,26,2017-10-15,0.67,1,362
4763419,Spacious & bright apt with garden,3913240,Reinout,,De Baarsjes - Oud-West,52.36619026379575,4.8758482569977035,Entire home/apt,199,2,25,2017-09-21,0.76,1,178
3082669,Nice apartment next to vondelpark,15685860,Sjam,,De Baarsjes - Oud-West,52.360920434033694,4.867445704559332,Entire home/apt,120,2,9,2017-11-20,0.21,1,6
20159114,Spacious & cozy apartment with canal view | 2BD,5736549,Samuel,,De Baarsjes - Oud-West,52.36874398786928,4.875672979979576,Entire home/apt,150,2,3,2017-11-09,1.10,2,349
21895804,"AMAZING 155m2 app,decorated by interior designer !",159754368,Mariel,,De Baarsjes - Oud-West,52.366585355352036,4.875963901015699,Entire home/apt,400,2,0,,,1,90
3217966,Jeroen's City Center Apt. - Amsterdam Room,15197662,Jeroen,,De Baarsjes - Oud-West,52.36879723262104,4.866101660023201,Private room,89,1,145,2017-11-12,3.49,2,252
15112797,"Lovely appt, 15min tram to Centre, near park.",19588812,Bastian,,De Baarsjes - Oud-West,52.37027283326497,4.849446415943394,Entire home/apt,85,2,1,2016-11-13,0.08,1,0
16969844,Child friendly house with garden near city center,113514097,Jens,,De Baarsjes - Oud-West,52.36712215066264,4.857282854531957,Entire home/apt,99,2,1,2017-02-09,0.10,1,0
17275470,Bright & Spacious with Market view @hip Old West!,116345120,Sybe,,De Baarsjes - Oud-West,52.36685187335552,4.866089073908648,Entire home/apt,119,3,5,2017-06-06,0.59,1,0
12818992,spacious rooftop apartment,17322302,Sybren,,De Baarsjes - Oud-West,52.37374661323427,4.859772751487029,Entire home/apt,100,2,4,2016-05-31,0.21,1,0
14424613,Cosy appartment in Amsterdam,6506041,Floris,,De Baarsjes - Oud-West,52.36155042016552,4.854856751664525,Entire home/apt,156,2,9,2017-05-28,0.63,1,22
13711237,Beautiful home in central Amsterdam,7140879,Jonathan,,De Baarsjes - Oud-West,52.36612024814145,4.876850990627509,Entire home/apt,500,4,16,2017-08-09,0.95,2,356
8358746,Beautiful bright apartment next to Vondelpark,44050688,Aniek,,De Baarsjes - Oud-West,52.35994957447725,4.855247788000557,Entire home/apt,100,5,2,2017-07-29,0.14,1,0
924151,Light & Spacious Designer's apt. with canal view,1895643,Annebet,,De Baarsjes - Oud-West,52.364114818281365,4.86282968154796,Entire home/apt,125,3,15,2017-05-12,0.27,1,84
1968979,Cozy 2bed near centre - canal views,10168619,Brett,,De Baarsjes - Oud-West,52.371994578838276,4.872603936937418,Entire home/apt,130,4,15,2016-06-04,0.40,1,0
17505719,Beautiful BIG apartment for up to 4 people,16033276,Anouke,,De Baarsjes - Oud-West,52.37325006989051,4.857408734120281,Entire home/apt,150,3,7,2017-10-21,0.83,2,38
6199138,Cosy and bright appartement alongside canal,7886640,Manouk,,De Baarsjes - Oud-West,52.36299155793055,4.858341960598941,Entire home/apt,99,2,5,2017-09-22,1.06,1,18
13807246,Cozy and modern apartment in the West of Amsterdam,5425668,Maria,,De Baarsjes - Oud-West,52.37328033286999,4.8528367639891234,Entire home/apt,130,2,8,2017-11-20,0.49,1,6
11201740,Room in apartment in Hip LivelyWest,16360879,Jan,,De Baarsjes - Oud-West,52.37017455514764,4.85243116797756,Private room,60,4,3,2017-05-28,0.19,2,0
3376088,Fantastisch groot Amsterdam huis,17030530,Olguita,,De Baarsjes - Oud-West,52.36437082601637,4.868734032752196,Entire home/apt,382,2,33,2017-08-16,0.80,3,0
4331251,Family home on strategic location,2341442,Ananda,,De Baarsjes - Oud-West,52.37024007972755,4.864320453754495,Entire home/apt,125,4,1,2016-01-03,0.04,1,0
11966183,Spacious 2-bedroom apartment,33963404,Tjerk,,De Baarsjes - Oud-West,52.37006789791022,4.8716232999018905,Entire home/apt,250,2,16,2017-11-19,0.83,1,25
14292709,Shared creative apartment in Amsterdam (cat incl!),5955474,Vivian,,De Baarsjes - Oud-West,52.36172427287619,4.864636921075455,Private room,91,2,3,2016-09-18,0.20,2,0
18245579,Spacious and comfortable apartment in Oud West,5395833,Marieke,,De Baarsjes - Oud-West,52.36171803404966,4.866138604253826,Entire home/apt,150,3,9,2017-07-03,1.27,1,0
19568334,Big & Bright Downtown room in Amsterdam,36119993,Sara,,De Baarsjes - Oud-West,52.37082399351428,4.8613170311425336,Private room,50,1,1,2017-07-16,0.21,1,0
18221905,Cozy apartment close to Foodhallen & City Centre,125829749,Eelco,,De Baarsjes - Oud-West,52.37014466218149,4.864470679430901,Entire home/apt,89,2,5,2017-07-15,0.73,1,0
20420273,Unique 4m2 bedroom in a spacious apartment,13195528,Irene,,De Baarsjes - Oud-West,52.37341797699525,4.860740528081177,Private room,25,2,1,2017-09-08,0.34,3,361
592715,"Cosy&spacious room, 10 mins from center!",2925797,Sasha,,De Baarsjes - Oud-West,52.37065962046397,4.85484858368751,Private room,59,3,19,2017-10-06,0.29,1,0
4872974,Great courthouse in fantastic neighbourhood,3020043,Max,,De Baarsjes - Oud-West,52.36274883063715,4.863102655156603,Private room,110,5,134,2017-10-23,4.04,1,16
1271700,Spacious family house close to the Vondelpark,2826060,Barbara,,De Baarsjes - Oud-West,52.36131692234186,4.870957138448385,Entire home/apt,220,2,23,2017-08-05,0.44,1,125
15562981,"Stylish and modern apartment , perfectly located",35440381,Pieter,,De Baarsjes - Oud-West,52.35745996199613,4.856136872022163,Entire home/apt,349,3,9,2017-09-01,0.78,1,321
14533570,Stylish open plan apartment with garden,2134570,Gareth,,De Baarsjes - Oud-West,52.36216343983394,4.861728653932723,Entire home/apt,100,3,15,2017-11-17,0.97,1,8
8263281,Perfect Stylish Renovated Loft next to Vondelpark,43572668,Vincent,,De Baarsjes - Oud-West,52.36114625217479,4.862522207149586,Entire home/apt,119,3,21,2017-10-24,0.81,1,0
1283694,Pleasant apartment in green area,6983618,Irene,,De Baarsjes - Oud-West,52.3708781046667,4.865154415143123,Entire home/apt,100,6,5,2017-10-28,0.09,1,74
759402,Spacious design apt. | Centre A'dam,4002861,Fleur,,De Baarsjes - Oud-West,52.364951791139426,4.878897747978165,Entire home/apt,126,2,16,2017-10-03,0.34,1,13
17012996,Beautiful great stylish appartment,1839886,Miriam,,De Baarsjes - Oud-West,52.374077920560715,4.862453174647274,Entire home/apt,200,2,5,2017-10-15,0.55,1,246
8231163,BRIGHT & SPACIOUS APT @ CITY CENTRE,7630743,Bernard,,De Baarsjes - Oud-West,52.360451528991035,4.864936455845436,Entire home/apt,139,2,23,2017-11-12,0.87,1,20
10328316,"",40687341,Steph,,De Baarsjes - Oud-West,52.36724023181845,4.866111195713665,Private room,49,1,0,,,1,0
20584694,Spacious apt. with private garden!,1602995,Martijn,,De Baarsjes - Oud-West,52.36858402930597,4.8740441120490985,Entire home/apt,0,2,4,2017-11-27,1.38,2,151
9476335,Modern cozy appartment in West,26005433,Arnaut,,De Baarsjes - Oud-West,52.368554276897754,4.853214748959901,Entire home/apt,105,2,1,2017-09-18,0.38,1,23
21698789,cozy&clean stained glass apt 5 min. from centre,3983063,Mathis,,De Baarsjes - Oud-West,52.362013851634394,4.850689455615897,Entire home/apt,76,2,1,2017-11-16,1,1,0
16881879,Spacious family home in city centre,1771519,Kellie,,De Baarsjes - Oud-West,52.36447119690182,4.87251369697402,Entire home/apt,260,1,5,2017-10-29,0.55,1,2
18815186,Fantastic apt. in A'dam West area,113977564,Willem,,De Baarsjes - Oud-West,52.36415854027167,4.863730900423269,Entire home/apt,79,2,13,2017-08-30,2.69,112,0
18782409,Lovely apartment in Amsterdam West,19119214,Joost,,De Baarsjes - Oud-West,52.365070471523886,4.852938207111996,Entire home/apt,104,3,3,2017-07-17,0.60,1,0
17799354,Great family apartment close to the City Centre,121202456,Wilbert,,De Baarsjes - Oud-West,52.3657741424108,4.857000541158488,Entire home/apt,140,2,14,2017-08-20,2.33,1,0
21502112,Prachtig appartement in de Baarsjes / Oud West,20838536,Chris,,De Baarsjes - Oud-West,52.36155748852419,4.8543255033961765,Entire home/apt,99,4,1,2017-12-03,1,1,4
21010563,Live like a local: private room in shared apartmnt,12960385,Hilde,,De Baarsjes - Oud-West,52.363297161095225,4.861742781934344,Private room,65,1,3,2017-10-31,1.55,2,0
19175546,Cozy appartement near Jordaan,23368172,Brian,,De Baarsjes - Oud-West,52.372241669742074,4.865734719628889,Entire home/apt,100,2,2,2017-06-26,0.36,1,295
