date;text,,,,,,,,,,,,,
"2018-08-26 18:32;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:32;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:31;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:31;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:31;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:30;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:30;""Omg @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:29;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:28;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 18:27;""Take On Me # SaveColony https://youtu.be/-xKM3mGt2pE @ netflix @ Netflix_CA @ reedhastings @ neilhunt @ PrimeVideo @ JeffBezos @ AmazonStudios @ hulu_support @ VuduSupport @ WalmartNewsroom @ AppleTV @ YouTubeTV @ thecw @ tntdrama @ AMC_TV @ TBSNetwork @ FOXTV @ ABCNetwork @ Legendary @ UniversalPics""",,,,,,,,,,,,,
"2018-08-26 18:27;""# savecolony # Colony @ amazon @ JeffBezos @ hulu @ netflix @ reedhastings @ neilhunt @ tntdrama @ TBSNetwork @ FXNetworks @ AMC_TV @ TheCW @ ABCNetwork @ SonyCracklehttps://twitter.com/sjn1922/status/1033187077326745600 …""",,,,,,,,,,,,,
"2018-08-26 18:21;""# savecolony # Colony @ amazon @ JeffBezos @ hulu @ netflix @ reedhastings @ neilhunt @ tntdrama @ TBSNetwork @ FXNetworks @ AMC_TV @ TheCW @ ABCNetwork @ SonyCracklehttps://twitter.com/RadicalJerry/status/1033763125454143489 …""",,,,,,,,,,,,,
"2018-08-26 18:07;""# LexaSpinoff starring DEBNAM-CAREY must happen pls! We die for it! I beg U for news! @ gabrielmichaels @ weta_digital @ sallirichardson @ warnerbrostv @ CBS @ reedhastings @ netflix @ NetflixLifee @ alloyent @ hulu @ Showtime @ AMC_TV @ FreeformTV @ WarnerBrosEnt @ SYFY @ CBSTVStudioshttps://twitter.com/Rainbowraccoon8/status/1033246807466434560 …""",,,,,,,,,,,,,
"2018-08-26 18:04;""We die 4 # LexaSpinoff starring ADC @ warnerbrostv @ CBS @ reedhastings @ netflix @ alloyent @ hulu @ Showtime @ AMC_TV @ FreeformTV @ WarnerBrosEnt @ SYFY @ CBSTVStudios @ SonyTV @ AmazonStudios @ JeffBezos @ HBO @ ABCNetwork @ NBCUniversal @ MTV @ FXNetworks @ tntdrama @ FOXTV @ LionsgateTV @ nbchttps://twitter.com/DuriHara/status/1033700359514992641 …""",,,,,,,,,,,,,
"2018-08-26 18:01;""# LexaSpinoff starring ADC needed asap pls @ warnerbrostv @ CBS @ reedhastings @ netflix @ alloyent @ hulu @ Showtime @ AMC_TV @ FreeformTV @ WarnerBrosEnt @ SYFY @ SonyTV @ AmazonStudios @ JeffBezos @ STARZ @ HBO @ ABCNetwork @ NBCUniversal @ MTV @ FXNetworks @ tntdrama @ FOXTV @ LionsgateTV @ nbchttps://twitter.com/ClexaGlobal/status/1033715175034114049 …""",,,,,,,,,,,,,
"2018-08-26 17:52;""<33 @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 17:52;""<33 @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 17:51;""But ABOVE ALL"," show us how # LEXA SURVIVES stray bullet # LexaSpinoff starring ADC! @ gabrielmichaels @ weta_digital @ sallirichardson @ warnerbrostv @ CBS @ reedhastings @ netflix @ NetflixLifee @ alloyent @ hulu @ Showtime @ AMC_TV @ FreeformTV @ WarnerBrosEnt @ SYFY @ CBSTVStudios @ SonyTVhttps://twitter.com/Cassie_Salt/status/1033530595098419202 …""",,,,,,,,,,,,
"2018-08-26 17:45;""# LEXA deserves 2 live & have a happy outcome! # LexaSpinoff starring DEBNAM-CAREY pls # Clexa @ gabrielmichaels @ weta_digital @ sallirichardson @ warnerbrostv @ CBS @ reedhastings @ NetflixLifee @ hulu @ Showtime @ AMC_TV @ FreeformTV @ WarnerBrosEnt @ SYFY @ CBSTVStudioshttps://twitter.com/lxhdcarey/status/1033520832981680129 …""",,,,,,,,,,,,,
"2018-08-26 17:38;""All Good Things .... Are Worth Fighting For # SaveShadowhunters @ mmoszkowicz @ kareyburke @ ConstantinFilm @ netflix @ reedhastings # KeepTheFaith @ DSwim @ toddzer1 @ mattdirectorhttps://twitter.com/ShumDarioNews/status/1033781242418941953 …""",,,,,,,,,,,,,
"2018-08-26 17:32;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 17:32;""There's a lot 2 tell about # LEXA & Grounders past & culture & We NEED # LEXA ALIVE after stray bullet I BEG U make # LexaSpinoff starring DEBNAM-CAREY! # Clexa @ gabrielmichaels @ reedhastings @ netflix @ alloyent @ CBSTVStudios @ JeffBezos @ HBO @ MTV @ tntdrama @ LionsgateTV @ nbc @ glaadhttps://twitter.com/lxhdcarey/status/1033484949066842112 …""",,,,,,,,,,,,,
"2018-08-26 17:25;""@ FreeformTV @ netflix @ hulu @ AmazonStudios @ cbsallaccess @ CBC @ SonyCrackle @ JeffBezos @ reedhastings @ larrytanz @ albert_cheng @ SharonTalYguado please read this and # SaveShadowhuntershttps://shumdarionews.com/articles/saveshadowhunters-the-shows-impact-and-why-were-raising-hell/ …""",,,,,,,,,,,,,
"2018-08-26 17:10;""We are still here fighting for our show!! @ netflix @ ConstantinFilm @ hulu @ AmazonStudios @ PrimeVideo @ AppleTV @ SonyTV @ TheCW @ larrytanz @ reedhastings @ JeffBezos @ FreeformTV @ tascheim please # SaveShadowhunters ! You have the biggest fandom waiting for you!""",,,,,,,,,,,,,
"2018-08-26 16:38;""@ reedhastings do we pay for a product to be forced to watch advertisements and ads inside the netflix? this is it? It makes no sense... I know another platform like this", and totally free," called youtube.""",,,,,,,,,,,
"2018-08-26 16:37;""# Colony # SaveColony @ NetflixLifee @ netflix @ reedhastings @ tedsarandoss @ neilhunt @ amazonprimenow @ AmazonStudios @ JeffBezos @ TBSNetwork @ tntdrama @ DEADLINE @ nerdist @ DenofGeekUS @ SYFY @ FXNetworkshttps://twitter.com/LIAMHUISH/status/1033773156471853057 …""",,,,,,,,,,,,,
"2018-08-26 16:32;""# Colony # SaveColony @ netflix @ NetflixLifee @ reedhastings @ neilhunt @ tedsarandoss @ AmazonStudios @ amazonprimenow @ DEADLINE @ nerdist @ TBSNetwork @ tntdrama @ SYFY @ FXNetworkshttps://twitter.com/LesMarCaSue/status/1033800851578646529 …""",,,,,,,,,,,,,
"2018-08-26 16:26;""Maybe you networks could spare a few precious minutes to read this and see what it means to everyone!! Please # SaveShadowhunters @ netflix @ NetflixUK @ NetflixLAT @ AmazonStudios @ PrimeVideo @ hulu @ ConstantinFilm @ FOXTV @ CBC @ mmoszkowicz @ larrytanz @ reedhastings https://twitter.com/ShumDarioNews/status/1033753726744449031 …""",,,,,,,,,,,,,
"2018-08-26 16:24;""<3:) @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 16:18;""Last year a con in NY was supposed to happen but got cancelled bc not enough passes were sold""",,,,,,,,,,,,,
"2018-08-26 16:09;"":-) ""Quand vous regardez une série sur Netflix et que vous en devenez accro", vous veillez tard le soir. À la marge," nous sommes en concurrence avec le sommeil. Et ça fait donc beaucoup de temps."" Reed Hastings https://twitter.com/NetflixFR/status/1033806286872305665 …""",,,,,,,,,,,
"2018-08-26 16:05;""And we are unstoppable # SaveShadowhunters # ShadowhuntersBuenosAires""",,,,,,,,,,,,,
"2018-08-26 16:04;""Belgium # SaveShadowhunters""",,,,,,,,,,,,,
"2018-08-26 16:02;""thank you @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 16:01;""VOTE @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERShttps://twitter.com/DAlba86/status/1033805901742792704 …""",,,,,,,,,,,,,
"2018-08-26 16:01;""Alec<3 @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:56;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:56;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERSpic.twitter.com/Mm6pSfOYGn""",,,,,,,,,,,,,
"2018-08-26 15:56;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERSpic.twitter.com/LjgLkdfZjR""",,,,,,,,,,,,,
"2018-08-26 15:51;""@ netflix @ CindHolland @ reedhastings @ mmoszkowicz @ Disney @ hulu @ DisneyStudios @ WaltDisneyCo @ AmazonStudios @ FreeformTV @ mcgowanjpatrick @ SonyTV @ FOXTV @ TheCW @ SYFY @ tascheim @ NetflixLifee # SaveShadowhunters""",,,,,,,,,,,,,
"2018-08-26 15:49;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS <3<3""",,,,,,,,,,,,,
"2018-08-26 15:49;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS !!""",,,,,,,,,,,,,
"2018-08-26 15:48;""<333 @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:16;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:14;""True @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:14;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:14;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:12;""Netflix addiction is real! The degree to which Netflix", like all the big tech platforms, is engineered is to be addictive. Reed Hastings, Netflix’s CEO," has said its biggest competitor is sleep! https://www.theguardian.com/commentisfree/2018/jun/20/netflix-addiction-is-real-we-are-entertaining-ourselves-to-death?CMP=share_btn_tw …""",,,,,,,,,
"2018-08-26 15:12;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:12;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:12;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 15:05;""BESTDAYEVERNOWPASSION @ RyanSerhant^ @ JasonLK^ @ SatyaNadella^ @ ReedHastings^ @ GaryVee^David Geffen^ @ JTWald^ @ ReidHoffman^ @ MattBilinsky^ @ TonyRobbins^ @ PeterGuber^ @ mcuban^ @ CEO^ @ Sacca^ @ Chamath^ @ DannyDuncan69^ @ Rapino99^ @ BrianGrazer^Barry Diller^ @ JoshMedia^Ari Emanuel^ @ VAYNERMEDIA^WME/IMGhttps://twitter.com/jasonlk/status/1033757874948718592 …""",,,,,,,,,,,,,
"2018-08-26 14:50;""Haha love this Hint Hint @ netflix @ NetflixUK @ NetflixLAT @ AmazonStudios @ PrimeVideo @ hulu @ ConstantinFilm @ FreeformTV @ FOXTV @ CBC @ mmoszkowicz @ larrytanz @ reedhastings # SaveShadowhunters https://twitter.com/IconicNephilim/status/1033781157064794112 …""",,,,,,,,,,,,,
"2018-08-26 14:45;""BESTDAYEVERNOWPASSION @ RyanSerhant^ @ JasonLK^ @ SatyaNadella^ @ ReedHastings^ @ GaryVee^David Geffen^ @ JTWald^ @ ReidHoffman^ @ MattBilinsky^ @ TonyRobbins^ @ PeterGuber^ @ mcuban^ @ CEO^ @ Sacca^ @ Chamath^ @ DannyDuncan69^ @ Rapino99^ @ BrianGrazer^Barry Diller^ @ JoshMedia^Ari Emanuel^ @ VAYNERMEDIA^WME/IMGhttps://twitter.com/JoeFBlaze/status/1033787114146553856 …""",,,,,,,,,,,,,
"2018-08-26 14:44;""‘Glassed room’""",,,,,,,,,,,,,
"2018-08-26 14:44;""Different format though. Either You go to people’s houses and hang out with them for a day or two... or the old Charlie Rose format but a table in a glasses room on the shore of the ocean or something... but a silent vacuum zone.. audio gig with that.""",,,,,,,,,,,,,
"2018-08-26 14:41;""Thank god. And yes... you need a show. Cc @ JeffBezos @ reedhastings @ albert_cheng""",,,,,,,,,,,,,
"2018-08-26 14:40;""Hell yes @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 14:40;""!! @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 14:39;""`` @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 14:39;""Save us @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 14:37;""Hell yes @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 14:37;""@ reedhastings can someone please get back to me", ive sent countless messages with no response," i cannot get into my facebook account and its been 9 days now! its ruining my business and causing a lot of stress! many thanks""",,,,,,,,,,,
"2018-08-26 14:16;""lol""",,,,,,,,,,,,,
"2018-08-26 14:14;""# COLONY Fans hoping! # SaveColony @ netflix @ Netflix_CA @ reedhastings @ neilhunt @ PrimeVideo @ JeffBezos @ AmazonStudios @ hulu_support @ VuduSupport @ WalmartNewsroom @ AppleTV @ YouTubeTV @ thecw @ tntdrama @ AMC_TV @ TBSNetwork @ FOXTV @ ABCNetwork @ Legendary @ UniversalPicshttps://twitter.com/RadicalJerry/status/1033763125454143489 …""",,,,,,,,,,,,,
"2018-08-26 14:07;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERSpic.twitter.com/PswRRnvtTn""",,,,,,,,,,,,,
"2018-08-26 14:07;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERSpic.twitter.com/LCVHQ3DLa4""",,,,,,,,,,,,,
"2018-08-26 14:06;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERSpic.twitter.com/iu8rbbjPqJ""",,,,,,,,,,,,,
"2018-08-26 13:59;""Syfy has called show’s female characters “distinctive in their own respective ways.” & praised depiction of ""traumatic issues"" in SH. Then why not # SaveShadowhunters # PickUpShadowhunters @ SYFY @ SyfyPR ? @ ConstantinFilm @ mmoszkowicz @ reedhastings @ netflix @ kareyburke @ larrytanzhttps://twitter.com/ShumDarioNews/status/1033753726744449031 …""",,,,,,,,,,,,,
"2018-08-26 13:50;""@ AmazonStudios @ netflix @ hulu @ CBC @ cbsallaccess @ FreeformTV @ SonyCrackle @ larrytanz @ reedhastings @ albert_cheng @ SharonTalYguado i hope you see this and # SaveShadowhunters # ShadowhuntersBuenosAires""",,,,,,,,,,,,,
"2018-08-26 13:44;""My son loving # qbert and # donkeykong on @ cbs # saturdaysupercade # dvd # cbsSaturdayMorning # bringbacksaturdaymorningcartoons # bringback # 80s # arcades # 80sgames # Netflix # nowonnetflix @ reedhastings @ WeAreNetflixpic.twitter.com/6OCXB6jDfz""",,,,,,,,,,,,,
"2018-08-26 13:41;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-26 13:41;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
